endTime,artistName,trackName,msPlayed
2022-04-01 06:36,Ben Briggs,K.K. Cruisin',1440
2022-04-01 06:36,Jan Cyrka,Slide Around,1390
2022-04-01 06:36,Red Velvet - IRENE & SEULGI,Naughty,1740
2022-04-01 06:36,Pouya,Aftershock,1440
2022-04-01 06:36,HAARPER,CHARMANDER,1540
2022-04-01 06:36,Calum Bowen,Lovely City,2410
2022-04-01 06:36,Equilibrium,One Folk,1180
2022-04-01 06:36,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",1230
2022-04-01 06:36,Polyphia,Aviator,1540
2022-04-01 06:36,CLC,"1,2,3 (Japanese Version)",1330
2022-04-01 06:37,Shady Cicada,Oneiro Castle,680
2022-04-01 06:37,しゃろう,2:23 AM,510
2022-04-01 06:37,Foreign Gnomes,Feisty Flowers,650
2022-04-01 06:37,Shady Cicada,Daydreamer,1760
2022-04-01 06:37,Lena Raine,Resurrections,2240
2022-04-01 06:37,Sleepy Soul,Lynlake,1630
2022-04-01 06:37,Igorrr,Camel Dancefloor,8300
2022-04-01 06:37,Angel Vivaldi,A Martian Winter,1040
2022-04-01 06:37,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),1640
2022-04-01 06:40,Shady Cicada,System Failure,2838
2022-04-01 06:40,oDDling,Vivid,1700
2022-04-01 06:40,Anri,A HOPE FROM SAD STREET,1830
2022-04-01 06:40,Chevy,UWU,1380
2022-04-01 06:40,glass beach,bedroom community,1240
2022-04-01 06:40,glass beach,bedroom community,2120
2022-04-01 06:40,Wabie,Love Me Tomorrow,1520
2022-04-01 06:40,Machine Girl,Ghost,185521
2022-04-01 06:40,Igorrr,Pallbearer,1890
2022-04-01 06:40,Shady Cicada,Before the World Dies,1010
2022-04-01 06:40,HAARPER,SKINWALKER,1210
2022-04-01 06:40,HAARPER,SKINWALKER,3930
2022-04-01 06:40,Mili,String Theocracy,1580
2022-04-01 06:45,Go West,Call Me,252973
2022-04-01 06:47,Pouya,Daddy Issues,1340
2022-04-01 06:47,Pouya,Daddy Issues,150
2022-04-01 06:47,Jan Cyrka,Hairy Times,1800
2022-04-01 06:47,Jan Cyrka,Hairy Times,1190
2022-04-01 06:47,GillStudio,"School Days (From ""Persona"")",3350
2022-04-01 06:47,GillStudio,"School Days (From ""Persona"")",1090
2022-04-01 06:47,Mikazuki BIGWAVE,Emotional Prism,1430
2022-04-01 06:47,Mikazuki BIGWAVE,Emotional Prism,1540
2022-04-01 06:47,Kana Hanazawa,too late for chocolate ?,1600
2022-04-01 06:47,Mandroid Echostar,Ancient Arrows,1270
2022-04-01 06:47,Mandroid Echostar,Ancient Arrows,920
2022-04-01 06:47,Shady Cicada,Night Time Fever,1630
2022-04-01 06:47,Dazegxd,tell me,700
2022-04-01 06:47,Dazegxd,tell me,940
2022-04-01 06:47,Red Velvet,Psycho,150
2022-04-01 06:47,Red Velvet,Psycho,1200
2022-04-01 06:47,LOONA,Love Cherry Motion,116276
2022-04-01 06:47,Rayklin,Growing Apart,1050
2022-04-01 06:47,SQUARE ENIX MUSIC,Song of the Ancients / Hollow Dreams,1190
2022-04-01 06:47,SQUARE ENIX MUSIC,Song of the Ancients / Hollow Dreams,1370
2022-04-01 06:47,Being,Cosmonaut (feat. Misha Mansoor),970
2022-04-01 06:47,Being,Cosmonaut (feat. Misha Mansoor),1500
2022-04-01 06:47,Shitmat,Illegal Soundz of Tthe Vibe,1080
2022-04-01 06:47,Shitmat,Illegal Soundz of Tthe Vibe,1060
2022-04-01 06:47,Soilwork,This Momentary Bliss,1400
2022-04-01 06:47,Soilwork,This Momentary Bliss,1230
2022-04-01 06:47,Jadeci,NECROMANCER,830
2022-04-01 06:47,Jadeci,NECROMANCER,1480
2022-04-01 06:47,Halford,Till the Day I Die,2190
2022-04-01 06:47,Halford,Till the Day I Die,1340
2022-04-01 06:47,Chevy,Morning Coffee (bubble ver.),1150
2022-04-01 06:47,Chevy,Morning Coffee (bubble ver.),1440
2022-04-01 06:47,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),950
2022-04-01 06:47,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),1240
2022-04-01 06:47,James Landino,Reaction - Osu Edit,840
2022-04-01 06:47,James Landino,Reaction - Osu Edit,1070
2022-04-01 06:47,Stratovarius,Venus in the Morning - Remastered 2016,90
2022-04-01 06:47,Stratovarius,Venus in the Morning - Remastered 2016,1500
2022-04-01 06:48,Shady Cicada,Stardust,440
2022-04-01 06:48,YOASOBI,あの夢をなぞって,1050
2022-04-01 06:48,Jan Cyrka,Belleville Swing,1540
2022-04-01 06:48,Kana Hanazawa,too late for chocolate ?,1350
2022-04-01 06:48,Shady Cicada,Night Time Fever,1240
2022-04-01 06:48,Guthrie Govan,Waves,1870
2022-04-01 06:48,Kunning Fox,Accumula Town,1530
2022-04-01 06:48,Five Finger Death Punch,Lift Me Up,890
2022-04-01 06:48,Tee Lopes,"Lights, Camera, Action! - Studiopolis Zone Act 1",1460
2022-04-01 06:48,LOONA,Love Cherry Motion,1290
2022-04-01 06:48,Go West,Call Me,1540
2022-04-01 06:48,Loftys Comet,Shower Thoughts,1010
2022-04-01 06:48,Shady Cicada,Before the World Dies,3380
2022-04-01 06:48,Soilwork,Spectrum of Eternity,1500
2022-04-01 06:48,Calein,Umaasa,1730
2022-04-01 06:49,Franz Schubert,"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",49160
2022-04-01 15:34,Franz Schubert,"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",43746
2022-04-01 15:39,M2U,Ayla,299862
2022-04-01 15:39,M2U,Ayla,7267
2022-04-01 15:40,Platina Jazz,Devil Man,3993
2022-04-01 15:42,M2U,O2Jam Analog - 'Gypsy Tronic' (Original Soundtrack),53197
2022-04-01 15:44,M2U,Ayla,149838
2022-04-01 15:46,Scorpions,Still Loving You,1927
2022-04-01 15:46,oDDling,Neon Nights,6687
2022-04-01 15:46,来兎,Blood Drain -Again- (Eltnum Theme),121068
2022-04-01 15:48,Polyphia,Champagne,66919
2022-04-01 15:48,Toby Fox,Attack of the Killer Queen,51130
2022-04-01 15:49,oDDling,Void,24520
2022-04-01 15:49,The Weeknd,Shameless,1578
2022-04-01 15:49,JKT48,Fortune Cookie Yang Mencinta,859
2022-04-01 15:49,Shitmat,Front 2 Da Back,743
2022-04-01 15:49,SQUARE ENIX MUSIC,The Wretched Automatons,1741
2022-04-01 15:51,SQUARE ENIX MUSIC,Hills of Radiant Winds,137856
2022-04-01 15:53,Jan Cyrka,This Fine Feeling,119722
2022-04-01 15:53,$uicideboy$,All Dogs Go to Heaven,1880
2022-04-01 15:57,INXS,Need You Tonight,169831
2022-04-01 16:03,Platina Jazz,Devil Man,183720
2022-04-01 17:16,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),1179
2022-04-01 17:19,M2U,Ayla,184258
2022-04-01 17:20,$uicideboy$,All Dogs Go to Heaven,43601
2022-04-01 17:21,10cc,The Things We Do For Love,84980
2022-04-01 17:24,Anri,STAY BY ME,57800
2022-04-01 17:26,Anri,STAY BY ME,116690
2022-04-01 17:26,ミツキヨ,七時の食事(Chocolate Lemon),700
2022-04-01 17:26,Polyphia,40oz,430
2022-04-01 17:29,Anri,SHYNESS BOY,196666
2022-04-01 17:30,CLC,ME,0
2022-04-01 17:30,milet,THE SHOW,680
2022-04-01 17:30,tullio,snowman,0
2022-04-01 17:30,Yameii Online,Take Wrisks,770
2022-04-01 17:30,Guthrie Govan,The Cost of Loving,960
2022-04-01 17:30,oDDling,Aurora,490
2022-04-01 17:30,Shitmat,Liberation of Desire - Original Mix,0
2022-04-01 17:30,Chevy,Morning Coffee,0
2022-04-01 17:30,Lil Uzi Vert,Erase Your Social,0
2022-04-01 17:30,しゃろう,2:23 AM,13913
2022-04-01 17:30,SHIMA,Machine,770
2022-04-01 17:30,SQUARE ENIX MUSIC,Temple of Drifting Sands,1180
2022-04-01 17:30,Pyotr Ilyich Tchaikovsky,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",1020
2022-04-01 17:30,Anri,DRIVING MY LOVE,2530
2022-04-01 17:30,Sergei Rachmaninoff,"Prélude in C-Sharp Minor, Op. 3, No. 2",0
2022-04-01 17:30,冥月,YO - Acid Jazz ver,0
2022-04-01 17:30,Michiko Mada,Soko Kara Miteta,1380
2022-04-01 17:30,oDDling,Anomaly,0
2022-04-01 17:30,av4ln,syrupy,770
2022-04-01 17:30,Gooseworx,Supernova Shakedown,0
2022-04-01 17:30,The Five Satins,In The Still of the Night,0
2022-04-01 17:30,Guthrie Govan,Hollywood Woman,1760
2022-04-01 17:30,Guthrie Govan,Where We Started,780
2022-04-01 17:30,Anri,夏に背を向けて,0
2022-04-01 17:30,Hollywood Burns,Enter the Yakuza Club,540
2022-04-01 17:30,Tee Lopes,"Lights, Camera, Action! - Studiopolis Zone Act 1",910
2022-04-01 17:30,Kaizo Slumber,Nu Slumber,0
2022-04-01 17:30,Eurobeat Brony,Discord 19 - To-The-Point Mix,340
2022-04-01 17:30,ぷにぷに電機,Toumeiningen on The Beach,3870
2022-04-01 17:30,☆Taku Takahashi,Hard Cocktail,930
2022-04-01 17:30,Being,Cosmonaut (feat. Misha Mansoor),770
2022-04-01 17:30,Shitmat,Illegal Soundz of Tthe Vibe,820
2022-04-01 17:30,The 8-Bit Big Band,"Snake Eater (From ""Metal Gear Solid 3"")",780
2022-04-01 17:30,Polyphia,40oz,750
2022-04-01 17:30,Yoshiki,Red Swan,900
2022-04-01 17:30,Mariya Takeuchi,Plastic Love,0
2022-04-01 17:30,Æther Realm,Slave to the Riff,0
2022-04-01 17:30,ED.,I Like You But I Just Wanna Dance,520
2022-04-01 17:30,Micah Edwards,Moments,1230
2022-04-01 17:30,MAISONdes,ヨワネハキ,690
2022-04-01 17:30,Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito",670
2022-04-01 17:30,Dream Theater,Under a Glass Moon,2050
2022-04-01 17:30,FEMM,My Revolution,980
2022-04-01 17:31,demxntia,tonight,0
2022-04-01 17:31,Billy Joel,New York State of Mind,3300
2022-04-01 17:31,PinkFantasy,Come on,580
2022-04-01 17:31,Tiffany Young,Magnetic Moon,310
2022-04-01 17:34,M2U,Ayla,184258
2022-04-01 17:40,J-Music Ensemble,The Days When My Mother Was There,364530
2022-04-01 17:44,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",450
2022-04-01 17:44,Platina Jazz,Devil Man,273619
2022-04-01 17:44,HAARPER,CHARMANDER,880
2022-04-01 17:45,Anri,SHYNESS BOY,8740
2022-04-01 17:46,Shirobon,Just Shovels & Knights - La Danse Macabre - Shirobon Remix,1250
2022-04-01 17:46,Pouya,Daddy Issues,890
2022-04-01 17:46,Guthrie Govan,Lost in Rio,540
2022-04-01 17:46,Caitlin Myers,Stay with Me,4313
2022-04-01 17:46,LADIES' CODE,SET ME FREE,0
2022-04-01 17:46,Jan Cyrka,Carefree Summer,99036
2022-04-01 17:46,Shady Cicada,Night Time Fever,560
2022-04-01 17:46,May-ool Sedip,Sygyt Yrym,0
2022-04-01 17:46,Anri,Honesty Man,0
2022-04-01 17:46,Hugo Vanbrooke,am ersten Tag,1040
2022-04-01 17:46,Guthrie Govan,Jelly Bean,660
2022-04-01 17:46,Being,Cosmonaut (feat. Misha Mansoor),680
2022-04-01 17:46,FrankJavCee,143,0
2022-04-01 17:46,Igorrr,ieuD,0
2022-04-01 17:46,Stratovarius,Black Diamond,0
2022-04-01 17:46,Wolfgang Amadeus Mozart,Lacrimosa,660
2022-04-01 17:46,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),840
2022-04-01 17:47,Erasure,Chains of Love,5640
2022-04-01 17:49,Garoad,Your Love Is a Drug (Insaneintherain Arrange) [Bonus Track],890
2022-04-01 17:49,Polyphia,Death Note (feat. Ichika),880
2022-04-01 17:49,Platina Jazz,Devil Man,720
2022-04-01 17:49,eill,with U,30
2022-04-01 17:49,Anri,Remember Summer Days,1070
2022-04-01 17:49,HEIZE,We don't talk together (Prod. by SUGA),0
2022-04-01 17:49,JKT48,Fortune Cookie Yang Mencinta,750
2022-04-01 17:49,Memorex Memories,Curious Alice,0
2022-04-01 17:49,Lizz Robinett,"Lost in Thoughts All Alone (From ""Fire Emblem Fates"")",0
2022-04-01 17:49,ぷにぷに電機,Toumeiningen on The Beach,1080
2022-04-01 17:49,RADWIMPS,Hyperventilation,770
2022-04-01 17:49,Equilibrium,One Folk,760
2022-04-01 17:49,FrankJavCee,143,670
2022-04-01 17:49,Gilbert O'Sullivan,Alone Again (Naturally),0
2022-04-01 17:49,Igorrr,Hollow Tree,159890
2022-04-01 17:49,Anri,Lonely Driving,0
2022-04-01 17:50,Gogi 93,Private Cloud,40
2022-04-01 17:50,PUBLIC,Splash,990
2022-04-01 17:50,Chevy,UWU,1000
2022-04-01 17:50,ESPRIT 空想,Esprit.Wav,5540
2022-04-01 17:50,Kuniyuki Takahashi,Memories of Dust,0
2022-04-01 17:50,Shady Cicada,Daydreamer,990
2022-04-01 17:50,Shane Mesa,Lady Sunshine,1110
2022-04-01 17:50,RichaadEB,Flowering Night,300
2022-04-01 17:50,Shitmat,Illegal Soundz of Tthe Vibe,1070
2022-04-01 17:50,Park Bird,If I Could Ride a Bike,0
2022-04-01 17:50,Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito",760
2022-04-01 17:51,Anri,二番目のaffair,2440
2022-04-01 17:51,Buckethead,Soothsayer (Dedicated to Aunt Suzie),350
2022-04-01 17:51,Hugo Vanbrooke,stronger together,96620
2022-04-01 17:54,DEEN,RIDE ON TIME,167510
2022-04-01 17:54,insaneintherainmusic,Eterna Forest,930
2022-04-01 17:54,DV-i,Resonance,2050
2022-04-01 17:54,Andora,Flashback,1320
2022-04-01 17:54,(G)I-DLE,HWAA,660
2022-04-01 17:55,Golden Boy,Pu-Li-Ru-La,8190
2022-04-01 17:55,CLC,ME,0
2022-04-01 17:55,SHIMA,Machine,580
2022-04-01 17:55,HyunA,FLOWER SHOWER,430
2022-04-01 17:55,Anri,DRIVING MY LOVE,880
2022-04-01 17:55,Mandroid Echostar,Ancient Arrows,980
2022-04-01 17:55,神前 暁,JUNO is in love,0
2022-04-01 17:55,Heatace,Genesis Explorer,7190
2022-04-01 17:55,Hugo Vanbrooke,Time Line,850
2022-04-01 17:55,Nujabes,Spiral,6270
2022-04-01 17:57,Goreshit,ligwiybd,146330
2022-04-01 17:59,Harmful Logic,100PERCENTFEELINGS,78070
2022-04-01 21:50,Harmful Logic,Tease,10668
2022-04-01 21:50,PARKGOLF,Lumos Maxima,5526
2022-04-01 21:51,HammerFall,Renegade,56703
2022-04-01 21:53,YOASOBI,たぶん,120999
2022-04-01 21:59,YOASOBI,たぶん,2763
2022-04-01 21:59,M2U,Ayla,318902
2022-04-01 22:04,Gary Moore,One Day,29924
2022-04-01 22:04,M2U,Ayla,288538
2022-04-01 22:12,Gary Moore,One Day,2809
2022-04-01 22:16,M2U,Ayla,255953
2022-04-02 01:59,Shady Cicada,Oneiro Castle,5530
2022-04-02 01:59,Shady Cicada,Recall,790
2022-04-02 01:59,TOKYOPILL,Pink Blood +,840
2022-04-02 01:59,Dream Theater,Another Day,880
2022-04-02 01:59,Harmful Logic,100PERCENTFEELINGS,580
2022-04-02 01:59,Shady Cicada,Breaking Point,1750
2022-04-02 01:59,Shady Cicada,Overdrive,120
2022-04-02 01:59,Shady Cicada,New Life,690
2022-04-02 01:59,Shady Cicada,This Is Fine,2870
2022-04-02 01:59,Shady Cicada,Before the World Dies,1040
2022-04-02 02:07,Dream Theater,Another Day,263120
2022-04-02 02:08,TOKYOPILL,Pink Blood +,112000
2022-04-02 02:10,TOKYOPILL,SpeedStar,85500
2022-04-02 02:10,Soilwork,Spectrum of Eternity,33810
2022-04-02 02:10,Igorrr,Hollow Tree,1300
2022-04-02 02:11,Jan Cyrka,Hell and High Water,1280
2022-04-02 02:14,Aiobahn,ここにいる - Stephen Walking Remix,230476
2022-04-02 02:16,Shady Cicada,Recall,85943
2022-04-02 03:03,M2U,Ayla,144544
2022-04-02 03:04,Platina Jazz,Devil Man,57399
2022-04-02 04:20,Platina Jazz,Devil Man,244365
2022-04-02 16:44,Shady Cicada,Recall,1350
2022-04-02 16:44,Jan Cyrka,Stomp and Roll,40110
2022-04-02 16:44,Dan Mason ダン·メイソン,Seaside,2400
2022-04-02 16:44,Dan Mason ダン·メイソン,Seaside,2610
2022-04-02 16:44,Jan Cyrka,Graduation,730
2022-04-02 16:44,Rob Scallon,Rain,960
2022-04-02 16:44,Rob Scallon,Rain,740
2022-04-02 22:44,Osvaldorio,Lotus,4945
2022-04-02 22:44,DV-i,Resonance,1857
2022-04-02 22:44,Toby Fox,Undertale,162
2022-04-02 22:44,The Weeknd,Shameless,928
2022-04-02 22:44,Lena Raine,Awake,0
2022-04-02 22:44,Golden Boy,.hackmod,743
2022-04-02 22:44,Igorrr,Very Noise,696
2022-04-02 22:44,Emi Evans,Wish...,1021
2022-04-02 22:44,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),1044
2022-04-02 22:44,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),928
2022-04-02 22:44,Æther Realm,"The Sun, The Moon, The Star",0
2022-04-02 22:47,Go West,Call Me,214761
2022-04-02 22:48,10cc,The Things We Do For Love,23150
2022-04-02 22:51,M2U,Ayla,184258
2022-04-02 22:52,HammerFall,Hearts on Fire,39593
2022-04-02 22:52,Asia,Heat Of The Moment,19388
2022-04-02 22:54,Jan Cyrka,Aching Heart,99543
2022-04-02 22:54,Jan Cyrka,Heart of Mine,9032
2022-04-02 22:56,Jan Cyrka,This Fine Feeling,114520
2022-04-02 22:57,Jan Cyrka,Stomp and Roll,77120
2022-04-02 22:57,Nedaj,Alone,1815
2022-04-02 22:58,Anri,STAY BY ME,80503
2022-04-02 22:58,岡部啓一,Voice of no Return,23
2022-04-02 22:58,岡部啓一,Voice of no Return,3784
2022-04-02 22:58,岡部啓一,Voice of no Return,2554
2022-04-02 22:59,岡部啓一,City Ruins (Rays of Light),15719
2022-04-02 23:00,BABYMETAL,"Ijime, Dame, Zettai",78645
2022-04-02 23:03,Polyphia,Bad,3715
2022-04-02 23:03,Polyphia,Champagne,255
2022-04-02 23:03,JAMIE,Stay Beautiful,0
2022-04-02 23:03,ESPRIT 空想,Esprit.Wav,1021
2022-04-02 23:03,Adriano Celentano,Prisencolinensinainciusol,0
2022-04-02 23:03,BABYMETAL,Akatsuki,156874
2022-04-02 23:03,Memorex Memories,Curious Alice,0
2022-04-02 23:03,Heatace,Genesis Explorer,2275
2022-04-02 23:03,Jan Cyrka,Graduation,0
2022-04-02 23:03,Calein,Umaasa,696
2022-04-02 23:05,Fritz Kreisler,Liebesleid (Love's Sorrow),1787
2022-04-02 23:05,demxntia,tonight,23
2022-04-02 23:05,SQUARE ENIX MUSIC,Song of the Ancients / Popola,2298
2022-04-02 23:05,PUBLIC,Splash,859
2022-04-02 23:05,TOKYOPILL,Pink Blood +,0
2022-04-02 23:05,SEBii,Butterfly Bankai,0
2022-04-02 23:05,Igorrr,Polyphonic Rust,0
2022-04-02 23:05,☆Taku Takahashi,New Disco on the Block,650
2022-04-02 23:05,SEBii,Play Poker Remix - Remix,2438
2022-04-02 23:05,Marc Wavy,Daydreaming,1230
2022-04-02 23:05,Polyphia,Hourglass,998
2022-04-02 23:05,Polyphia,Hourglass,131935
2022-04-02 23:05,PRISTIN,WEE WOO,0
2022-04-02 23:05,PRISTIN,WEE WOO,696
2022-04-02 23:05,Tiffany Young,Magnetic Moon,928
2022-04-02 23:05,Pianozone,Libestraume - No.3,208
2022-04-02 23:05,Polyphia,Icronic,952
2022-04-02 23:05,Chevy,Morning Coffee (bubble ver.),1555
2022-04-02 23:05,Dream Theater,Wait for Sleep,1439
2022-04-02 23:05,keshi,say something,69
2022-04-02 23:06,CLC,I LIKE IT,394
2022-04-02 23:06,Maggie,Summertime,1137
2022-04-02 23:06,Polyphia,O.D.,3413
2022-04-02 23:06,The Contortionist,Language I: Intuition,998
2022-04-02 23:06,Rayklin,Growing Apart,7685
2022-04-02 23:06,M2U,Ayla,1834
2022-04-02 23:06,James Landino,Reaction - Osu Edit,5665
2022-04-02 23:06,FEMM,My Revolution,1044
2022-04-02 23:10,Anri,Resolution,266026
2022-04-02 23:14,Platina Jazz,A Town With An Ocean View,194523
2022-04-02 23:17,Platina Jazz,"Zen Zen Zense (From ""Your Name"") (feat. Josefine Wassler)",6246
2022-04-02 23:17,Platina Jazz,Merry-Go-Round of Life,192486
2022-04-03 02:37,Platina Jazz,"Welcome to Japari Park (From ""Welcome to Japari Park"")",5820
2022-04-03 02:37,Platina Jazz,"Zen Zen Zense (From ""Your Name"") (feat. Josefine Wassler)",153510
2022-04-03 02:37,Platina Jazz,"Zen Zen Zense (From ""Your Name"") (feat. Josefine Wassler)",560
2022-04-03 02:37,Platina Jazz,"DANZEN! Futari Wa Pretty Cure (From ""Futari Wa Pretty Cure"") (feat. Emily McEwan)",8540
2022-04-03 02:38,Platina Jazz,"Motteke! Sailor Fuku (From ""Lucky Star"")",2850
2022-04-03 02:38,Platina Jazz,"Crimson Bow and Arrow (From ""Attack on Titan"")",52340
2022-04-03 02:42,Platina Jazz,"Come, Sweet Death (From ""Neon Genesis Evangelion"") (feat. Niklas Gabrielsson)",218920
2022-04-03 02:42,Platina Jazz,Tonari no Totoro,13650
2022-04-03 02:44,Platina Jazz,Tank!,115830
2022-04-03 02:47,Platina Jazz,The Galaxy Express 999 (feat. Niklas Gabrielsson),166629
2022-04-03 02:47,Platina Jazz,Kiteyo Perman,27170
2022-04-03 02:49,TOKYOPILL,SpeedStar,85500
2022-04-03 02:51,Hugo Vanbrooke,stronger together,134520
2022-04-03 02:51,SHIMA,Machine,3380
2022-04-03 02:51,☆Taku Takahashi,Hard Cocktail,740
2022-04-03 02:51,Rob Scallon,Rain,1380
2022-04-03 02:53,Rohan Adiyodi,"Specialist (From ""Persona 4"")",780
2022-04-03 02:53,Platina Jazz,A Town With An Ocean View,116950
2022-04-03 02:53,Jan Cyrka,Darker Than Life,1620
2022-04-03 02:53,Osvaldorio,Lotus,850
2022-04-03 02:53,Daisuke Ishiwatari,Big Blast Sonic,0
2022-04-03 02:53,Jan Cyrka,Hairy Times,580
2022-04-03 02:53,Forrest Nolan,Sinatra,840
2022-04-03 02:53,Windows 96,Glass Prism,260
2022-04-03 02:53,Motoi Sakuraba,Great Grey Wolf Sif,230
2022-04-03 02:53,ESPRIT 空想,Esprit.Wav,10260
2022-04-03 02:53,SQUARE ENIX MUSIC,Yonah - Strings Ver.,4470
2022-04-03 02:53,Dan Mason ダン·メイソン,Nothing Matters (Re23MiX 2.1 Comprehensive Mix),150
2022-04-03 02:53,ENXK,PERCEPTIXNS,0
2022-04-03 02:56,Anri,Resolution,161990
2022-04-03 02:58,PARKGOLF,ダンスの合図,730
2022-04-03 02:58,insaneintherainmusic,Eterna Forest,930
2022-04-03 02:58,oDDling,Neon Nights,120
2022-04-03 02:58,Anri,DRIVING MY LOVE,81940
2022-04-03 02:58,Eddie Money,Take Me Home Tonight,18620
2022-04-03 02:58,Foreign Gnomes,Groovy Gray,670
2022-04-03 02:58,KIRINJI,killer tune kills me,590
2022-04-03 02:59,oDDling,Neon Nights,1910
2022-04-03 02:59,Foreign Gnomes,Wrath Of God,710
2022-04-03 02:59,KIRINJI,killer tune kills me,72160
2022-04-03 03:00,PHONK WALKER,OLD GENESIS,500
2022-04-03 03:00,Sergei Rachmaninoff,"Prélude in C-Sharp Minor, Op. 3, No. 2",90
2022-04-03 03:00,POLKADOT STINGRAY,JET,34960
2022-04-03 03:00,SEBii,Play Poker Remix - Remix,530
2022-04-03 03:00,Dan Mason ダン·メイソン,Melatonin High - Rework 2021,700
2022-04-03 03:00,Red Velvet,Psycho,1680
2022-04-03 03:00,Guthrie Govan,Beautiful Imperfection,690
2022-04-03 03:00,Eric Christian,Valse Sentimentale No. 1,0
2022-04-03 03:00,BAND-MAID,Manners,1120
2022-04-03 03:00,Christian Kuria,Toroka,760
2022-04-03 03:00,Park Bird,If I Could Ride a Bike,1480
2022-04-03 19:37,JKT48,Fortune Cookie Yang Mencinta,1950
2022-04-03 19:38,Seals and Crofts,Summer Breeze,1137
2022-04-03 19:38,Seals and Crofts,Summer Breeze,162
2022-04-03 19:38,Gooseworx,Blackhole Blitz,882
2022-04-03 19:38,Platina Jazz,Devil Man,1671
2022-04-03 19:38,Anri,Flash Back Memories,2089
2022-04-03 19:38,keshi,i swear i'll never leave again,1300
2022-04-03 19:38,keshi,i swear i'll never leave again,905
2022-04-03 19:38,Castle Carousel,Internet Moms,4736
2022-04-03 19:38,Kieron Lee,Raincoat (feat. Chloe Ho),60279
2022-04-03 19:38,The 8-Bit Big Band,"Snake Eater (From ""Metal Gear Solid 3"")",952
2022-04-03 19:39,Polyphia,Bad,835
2022-04-03 19:39,Golden Boy,Pu-Li-Ru-La,952
